ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	COGIDS
3055	Mangdi	shoulder	lu⁵⁵pʰu²¹dʒu³³	lu⁵⁵pʰu²¹dʒu³³	l u ⁵⁵ + pʰ u ²¹ + dʒ u ³³	12515 12512 12514
3056	Yijiacun	shoulder	lu²⁴pʰaʔ²¹dzu³³	lu²⁴pʰaʔ²¹dzu³³	l u ²⁴ + pʰ a ʔ ²¹ + dz u ³³	12515 12512 12514
3057	Yangliu	shoulder	m̩²¹pʰə²¹	m̩²¹pʰə²¹	m̩ ²¹ + pʰ ə ²¹	12517 12512
83	ProtoLalo	shoulder bag	ta²la²py³	ta²la²py³	t a ² + l a ² + p y ³	12537 12540 12538
84	Qingyun	shoulder bag	tɛ̤²¹lɛ̠²¹py³³	tɛ̤²¹lɛ̠²¹py³³	t ɛ̤ ²¹ + l ɛ̠ ²¹ + p y ³³	12537 12540 12538
85	Shuizhuping	shoulder bag	ta²¹la(n)²¹py³³	ta²¹la²¹py³³	t a ²¹ + l a ²¹ + p y ³³	12537 12540 12538
86	Diaocao	shoulder bag	tɔ²¹pə⁵⁵xə⁵⁵	tɔ²¹pə⁵⁵xə⁵⁵	t ɔ ²¹ + p ə ⁵⁵ + x ə ⁵⁵	12537 12538 12539
87	Xuzhang	shoulder bag	to²¹py³³pɛ˞³³ʂʅ²¹	to²¹py³³pɛ˞³³ʂʅ²¹	t o ²¹ + p y ³³ + p ɛ˞/ɛ ³³ + ʂ ʅ ²¹	12537 12538 12541 12539
88	Mangdi	shoulder bag	ta²¹pə³³	ta²¹pə³³	t a ²¹ + p ə ³³	12537 12538
89	Yijiacun	shoulder bag	ɛ⁵⁵bɛ³³pu²⁴tso²¹	ɛ⁵⁵bɛ³³pu²⁴tso²¹	ɛ ⁵⁵ + b ɛ ³³ + p u ²⁴ + ts o ²¹	12542 12538 12543 12537
90	Yangliu	shoulder bag	ta²¹pɨ³³	ta²¹pɨ³³	t a ²¹ + p ɨ ³³	12537 12538
3496	Qingyun	show	ʔɲi⁵⁵to³³	ʔɲi⁵⁵to³³	ˀɲ i ⁵⁵ + t o ³³	12564 12563
3497	Shuizhuping	show	ĩ³³tu³³	ĩ³³tu³³	ĩ ³³ + t u ³³	12562 12563
3498	Diaocao	show	i⁵⁵tu³³	i⁵⁵tu³³	i ⁵⁵ + t u ³³	12562 12563
3499	Xuzhang	show	ĩ⁴⁵tu³³	ĩ⁴⁵tu³³	ĩ ⁴⁵ + t u ³³	12562 12563
3500	Mangdi	show	i⁵⁵to³³	i⁵⁵to³³	i ⁵⁵ + t o ³³	12562 12563
3501	Yijiacun	show	i²⁴to²¹	i²⁴to²¹	i ²⁴ + t o ²¹	12562 12563
3502	Yangliu	show	gɨ²¹vaŋ⁵³	gɨ²¹vaŋ⁵³	g ɨ ²¹ + v a ŋ ⁵³	12565 12566
6805	ProtoLalo	shrine; temple	ne²he¹	ne²he¹	n e ² + h e ¹	12580 12581
6806	Qingyun	shrine; temple	ŋ̩²¹hi⁵⁵	ŋ̩²¹hi⁵⁵	ŋ̩ ²¹ + h i ⁵⁵	12580 12581
6807	Shuizhuping	shrine; temple	nɛ²¹hẽ²⁴	nɛ²¹hẽ²⁴	n ɛ ²¹ + h ẽ ²⁴	12580 12581
6808	Diaocao	shrine; temple	kɛ⁵⁵pei⁵⁵xei⁵⁵	kɛ⁵⁵pei⁵⁵xei⁵⁵	k ɛ ⁵⁵ + p ei ⁵⁵ + x ei ⁵⁵	12577 12578 12579
6809	Xuzhang	shrine; temple	nɛi²¹hĩ⁵⁵mo³³	nɛi²¹hĩ⁵⁵mo³³	n ɛi ²¹ + h ĩ ⁵⁵ + m o ³³	12580 12581 12582
6810	Mangdi	shrine; temple	va²¹	va²¹	v a ²¹	12578
6811	Yijiacun	shrine; temple	va̠³¹	va̠³¹	v a̠ ³¹	12578
6812	Yangliu	shrine; temple	nai²¹hei³³	nai²¹hei³³	n ai ²¹ + h ei ³³	12580 12581
7451	ProtoLalo	shut	tsʰɨ̠H	tsʰɨ̠H	tsʰ ɨ̠ H/¹	12595
7452	Qingyun	shut	tsʰɿ̠³³	tsʰɿ̠³³	tsʰ ʐ̩ ³³	12596
7453	Shuizhuping	shut	tsʰɿ⁴⁴	tsʰɿ⁴⁴	tsʰ ɿ ⁴⁴	12595
7454	ProtoLalo	shut	mi̠H	mi̠H	m i̠ H/¹	12594
7455	Shuizhuping	shut	tsʰɿ⁴⁴	tsʰɿ⁴⁴	tsʰ ɿ ⁴⁴	12595
7456	Diaocao	shut	mi³³	mi³³	m i ³³	12594
7457	Xuzhang	shut	mi̠³⁴	mi̠³⁴	m i̠ ³⁴	12594
7458	Mangdi	shut	mi̠³³	mi̠³³	m i̠ ³³	12594
7459	Yijiacun	shut	mi̠ʔ³³	mi̠ʔ³³	m i̠ ʔ ³³	12594
7460	Yangliu	shut	mi⁵³	mi⁵³	m i ⁵³	12594
6687	Qingyun	siblings	n̩⁵⁵ʔny⁵⁵	n̩⁵⁵ʔny⁵⁵	n̩ ⁵⁵ + ˀn y ⁵⁵	12610 12606
6688	Shuizhuping	siblings	ne²⁴za²¹ne²⁴ma³³	ne²⁴za²¹ne²⁴ma³³	n e ²⁴ + z a ²¹ + n e ²⁴ + m a ³³	12606 12607 12610 12611
6689	Diaocao	siblings	vei⁴²niɛ²⁴tsʰa²¹zɔ³³	vei⁴²niɛ²⁴tsʰa²¹zɔ³³	v ei ⁴² + n i/j ɛ ²⁴ + tsʰ a ²¹ + z ɔ ³³	12605 12606 12607 12608
6690	Xuzhang	siblings	a³³tsɿ³³ɲɛ˞²⁴mo³³	a³³tsɿ³³ɲɛ˞²⁴mo³³	a ³³ + ts ɿ ³³ + ɲ ɛ˞/ɛ ²⁴ + m o ³³	12612 12607 12606 12611
6691	Mangdi	siblings	ɲɛ⁵⁵jo²¹ɲɛ⁵⁵mo³³	ɲɛ⁵⁵jo²¹ɲɛ⁵⁵mo³³	ɲ ɛ ⁵⁵ + j o ²¹ + ɲ ɛ ⁵⁵ + m o ³³	12606 12609 12610 12611
6692	Yijiacun	siblings	pʰɨ²¹nɛ²⁴nɛ²¹mo³³	pʰɨ²¹nɛ²⁴nɛ²¹mo³³	pʰ ɨ ²¹ + n ɛ ²⁴ + n ɛ ²¹ + m o ³³	12605 12606 12610 12611
6693	Yangliu	siblings	a⁵⁵kɨ³³a⁵⁵tʰai³³	a⁵⁵kɨ³³a⁵⁵tʰai³³	a ⁵⁵ + k ɨ ³³ + a ⁵⁵ + tʰ ai ³³	12612 12613 12614 12607
1185	ProtoLalo	sick	na¹	na¹	n a ¹	12632
1186	Qingyun	sick	na⁵⁵	na⁵⁵	n a ⁵⁵	12632
1187	Shuizhuping	sick	na²⁴	na²⁴	n a ²⁴	12632
1188	Diaocao	sick	nɔ²⁴	nɔ²⁴	n ɔ ²⁴	12632
1189	Xuzhang	sick	no²⁴	no²⁴	n o ²⁴	12632
1190	Mangdi	sick	no⁵⁵	no⁵⁵	n o ⁵⁵	12632
1191	Yijiacun	sick	no²⁴	no²⁴	n o ²⁴	12632
1192	Yangliu	sick	na³³	na³³	n a ³³	12632
899	ProtoLalo	sickle	n̩²tsʰo̠H	n̩²tsʰo̠H	n̩ ² + tsʰ o̠ H/¹	12642 12643
900	Qingyun	sickle	liaŋ⁵⁵tao³³	liaŋ⁵⁵tao³³	l i/j a ŋ ⁵⁵ + t ao ³³	12644 12643
901	Shuizhuping	sickle	pa²¹lĩ²¹	pa²¹lĩ²¹	p a ²¹ + l ĩ ²¹	12645 12646
902	Diaocao	sickle	sei³³n̩²¹tsʰu³³	sei³³n̩²¹tsʰu³³	s ei ³³ + n̩ ²¹ + tsʰ u ³³	12641 12642 12643
903	Xuzhang	sickle	pa²¹lɛi²⁴	pa²¹lɛi²⁴	p a ²¹ + l ɛi ²⁴	12645 12646
904	Mangdi	sickle	n̩²¹tʃʰu³³	n̩²¹tʃʰu³³	n̩ ²¹ + tʃʰ u ³³	12642 12643
905	Yijiacun	sickle	kʰi⁵⁵kʰa²⁴	kʰi⁵⁵kʰa²⁴	kʰ i ⁵⁵ + kʰ a ²⁴	12643 12647
906	Yangliu	sickle	n̩²¹tsʰu⁵³	n̩²¹tsʰu⁵³	n̩ ²¹ + tsʰ u ⁵³	12642 12643
3066	ProtoLalo	side	ba²dzi¹	ba²dzi¹	b a ² + dz i ¹	12659 12660
3067	Qingyun	side	beʲ̤²¹	beʲ̤²¹	b eʲ/e̤i ²¹	12659
3068	Shuizhuping	side	dze²⁴	dze²⁴	dz e ²⁴	12660
3069	Diaocao	side	pʰia²¹	pʰia²¹	pʰ i/j a ²¹	12659
3070	Mangdi	side	dʒə⁵⁵	dʒə⁵⁵	dʒ ə ⁵⁵	12660
3071	Yijiacun	side	ɛ³³kʰɛ²¹	ɛ³³kʰɛ²¹	ɛ ³³ + kʰ ɛ ²¹	12663 12660
3072	Yangliu	side	piɛ³³piɛ³³lai²¹	piɛ³³piɛ³³lai²¹	p i/j ɛ ³³ + p i/j ɛ ³³ + l ai ²¹	12659 12661 12662
3148	ProtoLalo	silver	pʰu¹	pʰu¹	pʰ u ¹	12671
3149	Qingyun	silver	fv̩⁵⁵	fv̩⁵⁵	f v̩ ⁵⁵	12672
3150	Shuizhuping	silver	fv̩²⁴	fv̩²⁴	f v̩ ²⁴	12672
3151	Diaocao	silver	fɤ̪⁵⁵	fɤ̪⁵⁵	f ɤ̪/ɤ ⁵⁵	12671
3152	Xuzhang	silver	pʰᶠv˞̩⁴⁵³	pʰᶠv˞̩⁴⁵³	pfʰ v̩˞/v̩ ⁴⁵³	12672
3153	Mangdi	silver	pʰu⁵⁵	pʰu⁵⁵	pʰ u ⁵⁵	12671
3154	Yijiacun	silver	na²⁴dʑi²¹	na²⁴dʑi²¹	n a ²⁴ + dʑ i ²¹	12674 12673
3155	Yangliu	silver	tsai³¹pʰu³³	tsai³¹pʰu³³	ts ai ³¹ + pʰ u ³³	12673 12671
2654	ProtoLalo	sing	ga³	ga³	g a ³	12682
2655	Qingyun	sing	ɕɛ⁵⁵	ɕɛ⁵⁵	ɕ ɛ ⁵⁵	12685
2656	Shuizhuping	sing	mu⁴⁴, ɣa³³	mu⁴⁴	m u ⁴⁴	12684
2657	Diaocao	sing	gɔ³³kʰei³³	gɔ³³kʰei³³	g ɔ ³³ + kʰ ei ³³	12682 12683
2658	Xuzhang	sing	go³³	go³³	g o ³³	12682
2659	Mangdi	sing	go³³mu⁵⁵	go³³mu⁵⁵	g o ³³ + m u ⁵⁵	12682 12684
2660	Yijiacun	sing	gi²¹	gi²¹	g i ²¹	12682
2661	Yangliu	sing	ga³³	ga³³	g a ³³	12682
7857	Qingyun	sink	lo¹³	lo¹³	l o ¹³	12693
7858	Shuizhuping	sink	tsʰe²⁴	tsʰe²⁴	tsʰ e ²⁴	12694
7859	Diaocao	sink	lɔ²⁴	lɔ²⁴	l ɔ ²⁴	12693
7860	Xuzhang	sink	hõŋ³³	hõŋ³³	h õ ŋ ³³	12696
7861	Mangdi	sink	tɕɛ³³ka³³	tɕɛ³³ka³³	tɕ ɛ ³³ + k a ³³	12694 12695
7862	Yijiacun	sink	dɨ²¹tɕio⁵³	dɨ²¹tɕio⁵³	d ɨ ²¹ + tɕ i/j o ⁵³	12694 12697
7863	Yangliu	sink	lo³³	lo³³	l o ³³	12693
2536	ProtoLalo	sis' child (Mvpt)	ʃa̠ᶫ	ʃa̠ᶫ	ʃ a̠ ᶫ/³	12703
2537	Qingyun	sis' child (Mvpt)	sa̠²¹	sa̠²¹	s a̠ ²¹	12703
2538	Diaocao	sis' child (Mvpt)	su⁴²dɤ̪²⁴	su⁴²dɤ̪²⁴	s u ⁴² + d ɤ̪/ɤ ²⁴	12703 12704
112	ProtoLalo	sit	ni¹	ni¹	n i ¹	12708
113	Qingyun	sit	ni⁵⁵	ni⁵⁵	n i ⁵⁵	12708
114	Diaocao	sit	ni²⁴	ni²⁴	n i ²⁴	12708
115	Xuzhang	sit	ɲi²⁴	ɲi²⁴	ɲ i ²⁴	12708
116	Yangliu	sit	tsʰo⁵³	tsʰo⁵³	tsʰ o ⁵³	12709
117	ProtoLalo	sit	di¹	di¹	d i ¹	12709
118	Shuizhuping	sit	di²⁴	di²⁴	d i ²⁴	12709
119	Mangdi	sit	di⁵⁵	di⁵⁵	d i ⁵⁵	12709
120	Yijiacun	sit	di²⁴	di²⁴	d i ²⁴	12709
121	Yangliu	sit	tsʰo⁵³	tsʰo⁵³	tsʰ o ⁵³	12709
7990	Qingyun	situated crooked	ʂʅ²¹	ʂʅ²¹	ʂ ʅ ²¹	12720
7991	Shuizhuping	situated crooked	tʂɛ²⁴	tʂɛ²⁴	ʈʂ ɛ ²⁴	12720
7992	Diaocao	situated crooked	wɛ²⁴	wɛ²⁴	w ɛ ²⁴	12719
7993	Xuzhang	situated crooked	bɛ˞²¹	bɛ˞²¹	b ɛ˞/ɛ ²¹	12721
7994	Mangdi	situated crooked	dʑɛ⁵⁵	dʑɛ⁵⁵	dʑ ɛ ⁵⁵	12720
7995	Yijiacun	situated crooked	ŋ̩³³sɿ²¹	ŋ̩³³sɿ²¹	ŋ̩ ³³ + s ɿ ²¹	12722 12720
7996	Yangliu	situated crooked	wai³³	wai³³	w ai ³³	12719
7983	Qingyun	situated straight	tʂʅ⁵⁵	tʂʅ⁵⁵	ʈʂ ʅ ⁵⁵	12729
7984	Shuizhuping	situated straight	ty⁴⁴	ty⁴⁴	t y ⁴⁴	12729
7985	Diaocao	situated straight	xa⁵⁵tsɔ²¹	xa⁵⁵tsɔ²¹	x a ⁵⁵ + ts ɔ ²¹	12728 12729
7986	Xuzhang	situated straight	tʂə̃⁴⁵³	tʂə̃⁴⁵³	ʈʂ ə̃ ⁴⁵³	12729
7987	Mangdi	situated straight	dʒa²¹	dʒa²¹	dʒ a ²¹	12729
7988	Yijiacun	situated straight	dza²¹	dza²¹	dz a ²¹	12729
7989	Yangliu	situated straight	bɛ˞³³	bɛ˞³³	b ɛ˞/ɛ ³³	12730
1017	ProtoLalo	six	kʰo̠ᶫ	kʰo̠ᶫ	kʰ o̠ ᶫ/³	12737
1018	Qingyun	six	kʰo̠²¹	kʰo̠²¹	kʰ o̠ ²¹	12737
1019	Shuizhuping	six	kʰu⁵³	kʰu⁵³	kʰ u ⁵³	12737
1020	Diaocao	six	kʰu⁴²	kʰu⁴²	kʰ u ⁴²	12737
1021	Xuzhang	six	kʰu³³	kʰu³³	kʰ u ³³	12737
1022	Mangdi	six	kʰu̠²¹	kʰu̠²¹	kʰ u̠ ²¹	12737
1023	Yijiacun	six	kʰu̠²¹	kʰu̠²¹	kʰ u̠ ²¹	12737
1024	Yangliu	six	kʰo⁵³	kʰo⁵³	kʰ o ⁵³	12737
3297	ProtoLalo	skin	gi¹ko̠H	gi¹ko̠H	g i ¹ + k o̠ H/¹	12746 12749
3298	Qingyun	skin	gɨ⁵⁵	gɨ⁵⁵	g ɨ ⁵⁵	12746
3299	Shuizhuping	skin	xa²¹sɛ²¹, gɨ²⁴	xa²¹sɛ²¹	x a ²¹ + s ɛ ²¹	12746 12747
3300	Diaocao	skin	xɔ²¹sei⁴²	xɔ²¹sei⁴²	x ɔ ²¹ + s ei ⁴²	12746 12747
3301	Xuzhang	skin	xo²¹gɨ²⁴kv̩³³	xo²¹gɨ²⁴kv̩³³	x o ²¹ + g ɨ ²⁴ + k v̩ ³³	12750 12746 12751
3302	Mangdi	skin	jɛ²¹gi⁵⁵	jɛ²¹gi⁵⁵	j ɛ ²¹ + g i ⁵⁵	12748 12746
3303	Yijiacun	skin	ɛ²¹gi²⁴	ɛ²¹gi²⁴	ɛ ²¹ + g i ²⁴	12752 12746
3304	Yangliu	skin	xa²¹sai⁵³	xa²¹sai⁵³	x a ²¹ + s ai ⁵³	12746 12747
7886	ProtoLalo	skin (animal), to	tsʰi̠ᶫ	tsʰi̠ᶫ	tsʰ i̠ ᶫ/³	12763
7887	Qingyun	skin (animal), to	tsʰɿ̠²¹	tsʰɿ̠²¹	tsʰ ʐ̩ ²¹	12765
7888	Shuizhuping	skin (animal), to	gɨ²⁴tsʰɿ⁵³	gɨ²⁴tsʰɿ⁵³	g ɨ ²⁴ + tsʰ ɿ ⁵³	12763 12764
7889	Diaocao	skin (animal), to	dʑi²⁴tɕʰi²¹	dʑi²⁴tɕʰi²¹	dʑ i ²⁴ + tɕʰ i ²¹	12763 12764
7890	Xuzhang	skin (animal), to	gɨ²⁴tʰi̠³³	gɨ²⁴tʰi̠³³	g ɨ ²⁴ + tʰ i̠ ³³	12763 12764
7891	Mangdi	skin (animal), to	gi⁵⁵kʰɨ²¹	gi⁵⁵kʰɨ²¹	g i ⁵⁵ + kʰ ɨ ²¹	12763 12764
7892	Yijiacun	skin (animal), to	pʰa²¹	pʰa²¹	pʰ a ²¹	12766
7893	Yangliu	skin (animal), to	gɨ³³tsʰɿ⁵³	gɨ³³tsʰɿ⁵³	g ɨ ³³ + tsʰ ɿ ⁵³	12763 12764
8082	ProtoLalo	skinny; thin	xe̠ᶫ	xe̠ᶫ	x e̠ ᶫ/³	12777
8083	Qingyun	skinny; thin	ɦø̠²¹	ɦø̠²¹	ɦ ø̠ ²¹	12778
8084	Shuizhuping	skinny; thin	weʔ⁵³	weʔ⁵³	w e ʔ ⁵³	12779
8085	Diaocao	skinny; thin	xei³³	xei³³	x ei ³³	12777
8086	Xuzhang	skinny; thin	tsʰa⁴⁴xai⁵⁵	tsʰa⁴⁴xai⁵⁵	tsʰ a ⁴⁴ + x ai ⁵⁵	12780 12777
8087	Yangliu	skinny; thin	xai⁵³	xai⁵³	x ai ⁵³	12777
8313	ProtoLalo	skinny; thin	gy¹	gy¹	g y ¹	12777
8314	Mangdi	skinny; thin	gɨ⁵⁵	gɨ⁵⁵	g ɨ ⁵⁵	12777
8315	Yijiacun	skinny; thin	gə²⁴	gə²⁴	g ə ²⁴	12777
2770	ProtoLalo	sky	mo²di²ma³	mo²di²ma³	m o ² + d i ² + m a ³	12788 12791 12792
2771	Qingyun	sky	n̩²¹di²¹ma³³	n̩²¹di²¹ma³³	n̩ ²¹ + d i ²¹ + m a ³³	12793 12791 12788
2772	Shuizhuping	sky	n̩²¹dɛ²¹	n̩²¹dɛ²¹	n̩ ²¹ + d ɛ ²¹	12793 12791
2773	Diaocao	sky	mə²¹	mə²¹	m ə ²¹	12788
2774	Mangdi	sky	i⁵⁵sɛ⁵⁵mo³³	i⁵⁵sɛ⁵⁵mo³³	i ⁵⁵ + s ɛ ⁵⁵ + m o ³³	12789 12790 12788
2775	Yijiacun	sky	a³³mi²⁴mo³³	a³³mi²⁴mo³³	a ³³ + m i ²⁴ + m o ³³	12789 12795 12788
2776	Yangliu	sky	ŋ̩²¹kɤ̪²¹	ŋ̩²¹kɤ̪²¹	ŋ̩ ²¹ + k ɤ̪/ɤ ²¹	12793 12794
2777	ProtoLalo	sky	mo²di²ma³	mo²di²ma³	m o ² + d i ² + m a ³	12788 12791 12796
2778	Qingyun	sky	n̩²¹di²¹ma³³	n̩²¹di²¹ma³³	n̩ ²¹ + d i ²¹ + m a ³³	12793 12791 12788
2779	Shuizhuping	sky	n̩²¹dɛ²¹	n̩²¹dɛ²¹	n̩ ²¹ + d ɛ ²¹	12793 12791
2780	Diaocao	sky	mə²¹	mə²¹	m ə ²¹	12788
2781	Mangdi	sky	i⁵⁵sɛ⁵⁵mo³³	i⁵⁵sɛ⁵⁵mo³³	i ⁵⁵ + s ɛ ⁵⁵ + m o ³³	12789 12790 12788
2782	Yijiacun	sky	a³³mi²⁴mo³³	a³³mi²⁴mo³³	a ³³ + m i ²⁴ + m o ³³	12789 12797 12788
2783	Yangliu	sky	ŋ̩²¹kɤ̪²¹	ŋ̩²¹kɤ̪²¹	ŋ̩ ²¹ + k ɤ̪/ɤ ²¹	12793 12794
2784	ProtoLalo	sky	mo²daŋ¹	mo²daŋ¹	m o ² + d a ŋ ¹	12788 12791
2785	Xuzhang	sky	n̩²¹da²¹mo³³	n̩²¹da²¹mo³³	n̩ ²¹ + d a ²¹ + m o ³³	12793 12791 12788
4369	ProtoLalo	sleep	ʒi̠ᶫda(ŋ)²	ʒi̠ᶫda²	ʒ i̠ ᶫ/³ + d a ²	12828 12829
4370	Shuizhuping	sleep	ʐʅ⁵³du²¹, du²¹	ʐʅ⁵³du²¹	ʐ ʅ ⁵³ + d u ²¹	12828 12829
4371	Diaocao	sleep	zɿ⁴²tu⁴²	zɿ⁴²tu⁴²	z ɿ ⁴² + t u ⁴²	12828 12829
4372	Xuzhang	sleep	ʐʅ³⁴to³³	ʐʅ³⁴to³³	ʐ ʅ ³⁴ + t o ³³	12828 12829
4373	Mangdi	sleep	ʝiʔ²¹	ʝiʔ²¹	ʝ i ʔ ²¹	12828
4374	Yangliu	sleep	zɿ⁵⁵ta⁵⁵	zɿ⁵⁵ta⁵⁵	z ɿ ⁵⁵ + t a ⁵⁵	12828 12829
4375	ProtoLalo	sleep	ʒi̠ᶫda(ŋ)²	ʒi̠ᶫda²	ʒ i̠ ᶫ/³ + d a ²	12828 12829
4376	Shuizhuping	sleep	ʐʅ⁵³du²¹, du²¹	ʐʅ⁵³du²¹	ʐ ʅ ⁵³ + d u ²¹	12828 12829
4377	Diaocao	sleep	zɿ⁴²tu⁴²	zɿ⁴²tu⁴²	z ɿ ⁴² + t u ⁴²	12828 12829
4378	Xuzhang	sleep	ʐʅ³⁴to⁴⁴	ʐʅ³⁴to⁴⁴	ʐ ʅ ³⁴ + t o ⁴⁴	12828 12829
4379	Yijiacun	sleep	tao⁵³, tao²¹	tao⁵³	t ao ⁵³	12829
4380	Yangliu	sleep	zɿ⁵⁵ta⁵⁵	zɿ⁵⁵ta⁵⁵	z ɿ ⁵⁵ + t a ⁵⁵	12828 12829
4381	ProtoLalo	sleep	ʔne̠ᶫda²	ʔne̠ᶫda²	ˀn e̠ ᶫ/³ + d a ²	12830 12829
4382	Qingyun	sleep	ʔɲɛ̠²¹da²¹	ʔɲɛ̠²¹da²¹	ˀɲ ɛ̠ ²¹ + d a ²¹	12830 12829
6862	ProtoLalo	sleeve	pʰja(ŋ)¹le̠ᶫ	pʰja¹le̠ᶫ	pʰ j a ¹ + l e̠ ᶫ/³	12857 12855
6863	Qingyun	sleeve	pʰu⁵⁵lɛ̠²¹	pʰu⁵⁵lɛ̠²¹	pʰ u ⁵⁵ + l ɛ̠ ²¹	12857 12855
6864	Shuizhuping	sleeve	pʰu²⁴le⁵³	pʰu²⁴le⁵³	pʰ u ²⁴ + l e ⁵³	12857 12855
6865	Diaocao	sleeve	lei⁴²di²¹	lei⁴²di²¹	l ei ⁴² + d i ²¹	12855 12856
6866	Xuzhang	sleeve	pʰa³⁵lɛi³³	pʰa³⁵lɛi³³	pʰ a ³⁵ + l ɛi ³³	12857 12855
6867	Mangdi	sleeve	pʰa⁵⁵lɨ²¹ɣɨ²¹	pʰa⁵⁵lɨ²¹ɣɨ²¹	pʰ a ⁵⁵ + l ɨ ²¹ + ɣ ɨ ²¹	12857 12855 12858
6868	Yijiacun	sleeve	lo²¹pʰa²⁴li̠³¹	lo²¹pʰa²⁴li̠³¹	l o ²¹ + pʰ a ²⁴ + l i̠ ³¹	12855 12857 12860
6869	Yangliu	sleeve	pʰa³³nai⁵³	pʰa³³nai⁵³	pʰ a ³³ + n ai ⁵³	12857 12859
4569	ProtoLalo	slice; cut	bɛ²	bɛ²	b ɛ ²	12874
4570	Qingyun	slice; cut	bɛ²¹	bɛ²¹	b ɛ ²¹	12874
4571	Shuizhuping	slice; cut	bɛ²¹	bɛ²¹	b ɛ ²¹	12874
4572	Diaocao	slice; cut	bɛ²¹	bɛ²¹	b ɛ ²¹	12874
4573	Xuzhang	slice; cut	bɛ˞²¹	bɛ˞²¹	b ɛ˞/ɛ ²¹	12874
4574	Mangdi	slice; cut	bɛ²¹	bɛ²¹	b ɛ ²¹	12874
4575	Yijiacun	slice; cut	bi²¹	bi²¹	b i ²¹	12874
4576	Yangliu	slice; cut	tsʰai³³	tsʰai³³	tsʰ ai ³³	12875
4648	ProtoLalo	slice; cut	tsʰe̠H	tsʰe̠H	tsʰ e̠ H/¹	12875
4649	Qingyun	slice; cut	da̠³³	da̠³³	d a̠ ³³	12875
4650	Shuizhuping	slice; cut	tsʰe³³	tsʰe³³	tsʰ e ³³	12875
4651	Diaocao	slice; cut	ɣə²⁴	ɣə²⁴	ɣ ə ²⁴	12875
4652	Xuzhang	slice; cut	tsʰai³³	tsʰai³³	tsʰ ai ³³	12875
4653	Mangdi	slice; cut	su³³	su³³	s u ³³	12875
4654	Yijiacun	slice; cut	su³³	su³³	s u ³³	12875
4655	Yangliu	slice; cut	tsʰai³³	tsʰai³³	tsʰ ai ³³	12875
8251	ProtoLalo	slick	maŋ³	maŋ³	m a ŋ ³	12892
8252	Qingyun	slick	mu³³	mu³³	m u ³³	12892
8253	Shuizhuping	slick	mu³³	mu³³	m u ³³	12892
8254	Diaocao	slick	sua³³	sua³³	s u/w a ³³	12891
8255	Xuzhang	slick	mɛi²⁴	mɛi²⁴	m ɛi ²⁴	12892
8256	Mangdi	slick	mɑ³³	mɑ³³	m ɑ ³³	12892
8257	Yijiacun	slick	ji³³	ji³³	j i ³³	12893
8258	Yangliu	slick	hua³³liu³³	hua³³liu³³	h u/w a ³³ + l i/j u ³³	12891 12893
8104	ProtoLalo	slow	gja¹	gja¹	g j a ¹	12903
8105	Qingyun	slow	ga⁵⁵	ga⁵⁵	g a ⁵⁵	12903
8106	Shuizhuping	slow	ga²⁴	ga²⁴	g a ²⁴	12903
8107	Diaocao	slow	lɛ²¹	lɛ²¹	l ɛ ²¹	12901
8108	Mangdi	slow	ɲa⁵⁵	ɲa⁵⁵	ɲ a ⁵⁵	12902
8109	Yijiacun	slow	nɛ³³	nɛ³³	n ɛ ³³	12902
4330	ProtoLalo	slowly	a²de³de³	a²de³de³	a ² + d e ³ + d e ³	12908 12910 12912
4331	Qingyun	slowly	a̤²¹di³³di³³	a̤²¹di³³di³³	a̤ ²¹ + d i ³³ + d i ³³	12908 12910 12912
4332	Shuizhuping	slowly	a²¹de³³de³³	a²¹de³³de³³	a ²¹ + d e ³³ + d e ³³	12908 12910 12912
4333	Diaocao	slowly	a⁵⁵pɛ²³tɕɛ²¹	a⁵⁵pɛ²³tɕɛ²¹	a ⁵⁵ + p ɛ ²³ + tɕ ɛ ²¹	12908 12909 12910
4334	Xuzhang	slowly	a²¹di³³di³³	a²¹di³³di³³	a ²¹ + d i ³³ + d i ³³	12908 12910 12912
4335	Mangdi	slowly	a²¹ja³³	a²¹ja³³	a ²¹ + j a ³³	12908 12911
4336	Yijiacun	slowly	a²²jɛ²²ja⁴¹	a²²jɛ²²ja⁴¹	a ²² + j ɛ ²² + j a ⁴¹	12908 12913 12911
4337	Yangliu	slowly	a²¹di³³di³³	a²¹di³³di³³	a ²¹ + d i ³³ + d i ³³	12908 12910 12912
7095	ProtoLalo	small bowl	a¹kje²za²	a¹kje²za²	a ¹ + k j e ² + z a ²	12934 12932 12933
7096	Qingyun	small bowl	a⁵⁵kai²¹	a⁵⁵kai²¹	a ⁵⁵ + k ai ²¹	12934 12932
7097	Shuizhuping	small bowl	a⁵⁵kai²¹za²¹	a⁵⁵kai²¹za²¹	a ⁵⁵ + k ai ²¹ + z a ²¹	12934 12932 12933
7098	Diaocao	small bowl	kei²¹zɔ²¹	kei²¹zɔ²¹	k ei ²¹ + z ɔ ²¹	12932 12933
7099	Xuzhang	small bowl	a⁵⁵qai²¹tɛ˞³³zo²¹	a⁵⁵qai²¹tɛ˞³³zo²¹	a ⁵⁵ + q ai ²¹ + t ɛ˞/ɛ ³³ + z o ²¹	12934 12932 12936 12933
